Date,Sessions,PageViews,UniqueVisitors,BounceRate,AvgSessionDuration,Device,Source
2024-07-06,84,310,73,0.648,184,Tablet,Organic
2024-07-06,60,221,52,0.648,184,Tablet,Paid
2024-07-06,48,177,41,0.648,184,Tablet,Direct
2024-07-06,36,133,31,0.648,184,Tablet,Social
2024-07-06,12,44,10,0.648,184,Tablet,Email
2024-07-07,240,962,206,0.412,205,Desktop,Organic
2024-07-07,171,687,147,0.412,205,Desktop,Paid
2024-07-07,137,550,117,0.412,205,Desktop,Direct
2024-07-07,102,412,88,0.412,205,Desktop,Social
2024-07-07,34,137,29,0.412,205,Desktop,Email
2024-07-07,372,940,302,0.558,122,Mobile,Organic
2024-07-07,265,672,215,0.558,122,Mobile,Paid
2024-07-07,212,537,172,0.558,122,Mobile,Direct
2024-07-07,159,403,129,0.558,122,Mobile,Social
2024-07-07,53,134,43,0.558,122,Mobile,Email
2024-07-07,78,200,55,0.531,197,Tablet,Organic
2024-07-07,55,143,39,0.531,197,Tablet,Paid
2024-07-07,44,114,31,0.531,197,Tablet,Direct
2024-07-07,33,86,23,0.531,197,Tablet,Social
2024-07-07,11,28,7,0.531,197,Tablet,Email
2024-07-08,250,747,178,0.58,291,Desktop,Organic
2024-07-08,179,533,127,0.58,291,Desktop,Paid
2024-07-08,143,427,102,0.58,291,Desktop,Direct
2024-07-08,107,320,76,0.58,291,Desktop,Social
2024-07-08,35,106,25,0.58,291,Desktop,Email
2024-07-08,411,1757,339,0.614,125,Mobile,Organic
2024-07-08,294,1255,242,0.614,125,Mobile,Paid
2024-07-08,235,1004,193,0.614,125,Mobile,Direct
2024-07-08,176,753,145,0.614,125,Mobile,Social
2024-07-08,58,251,48,0.614,125,Mobile,Email
2024-07-08,78,315,61,0.533,237,Tablet,Organic
2024-07-08,56,225,44,0.533,237,Tablet,Paid
2024-07-08,45,180,35,0.533,237,Tablet,Direct
2024-07-08,33,135,26,0.533,237,Tablet,Social
2024-07-08,11,45,8,0.533,237,Tablet,Email
2024-07-09,232,978,205,0.549,226,Desktop,Organic
2024-07-09,165,699,146,0.549,226,Desktop,Paid
2024-07-09,132,559,117,0.549,226,Desktop,Direct
2024-07-09,99,419,87,0.549,226,Desktop,Social
2024-07-09,33,139,29,0.549,226,Desktop,Email
2024-07-09,413,1142,318,0.746,123,Mobile,Organic
2024-07-09,295,815,227,0.746,123,Mobile,Paid
2024-07-09,236,652,182,0.746,123,Mobile,Direct
2024-07-09,177,489,136,0.746,123,Mobile,Social
2024-07-09,59,163,45,0.746,123,Mobile,Email
2024-07-09,68,296,58,0.574,141,Tablet,Organic
2024-07-09,48,212,42,0.574,141,Tablet,Paid
2024-07-09,39,169,33,0.574,141,Tablet,Direct
2024-07-09,29,127,25,0.574,141,Tablet,Social
2024-07-09,9,42,8,0.574,141,Tablet,Email
2024-07-10,243,1094,215,0.477,212,Desktop,Organic
2024-07-10,174,782,153,0.477,212,Desktop,Paid
2024-07-10,139,625,123,0.477,212,Desktop,Direct
2024-07-10,104,469,92,0.477,212,Desktop,Social
2024-07-10,34,156,30,0.477,212,Desktop,Email
2024-07-10,369,1337,327,0.714,164,Mobile,Organic
2024-07-10,264,955,233,0.714,164,Mobile,Paid
2024-07-10,211,764,187,0.714,164,Mobile,Direct
2024-07-10,158,573,140,0.714,164,Mobile,Social
2024-07-10,52,191,46,0.714,164,Mobile,Email
2024-07-10,71,299,56,0.469,220,Tablet,Organic
2024-07-10,50,214,40,0.469,220,Tablet,Paid
2024-07-10,40,171,32,0.469,220,Tablet,Direct
2024-07-10,30,128,24,0.469,220,Tablet,Social
2024-07-10,10,42,8,0.469,220,Tablet,Email
2024-07-11,250,684,177,0.41,180,Desktop,Organic
2024-07-11,178,488,127,0.41,180,Desktop,Paid
2024-07-11,143,391,101,0.41,180,Desktop,Direct
2024-07-11,107,293,76,0.41,180,Desktop,Social
2024-07-11,35,97,25,0.41,180,Desktop,Email
2024-07-11,401,1438,322,0.748,177,Mobile,Organic
2024-07-11,287,1027,230,0.748,177,Mobile,Paid
2024-07-11,229,821,184,0.748,177,Mobile,Direct
2024-07-11,172,616,138,0.748,177,Mobile,Social
2024-07-11,57,205,46,0.748,177,Mobile,Email
2024-07-11,70,277,60,0.563,234,Tablet,Organic
2024-07-11,50,198,43,0.563,234,Tablet,Paid
2024-07-11,40,158,34,0.563,234,Tablet,Direct
2024-07-11,30,118,26,0.563,234,Tablet,Social
2024-07-11,10,39,8,0.563,234,Tablet,Email
2024-07-12,254,991,193,0.53,229,Desktop,Organic
2024-07-12,181,708,138,0.53,229,Desktop,Paid
2024-07-12,145,566,110,0.53,229,Desktop,Direct
2024-07-12,108,424,82,0.53,229,Desktop,Social
2024-07-12,36,141,27,0.53,229,Desktop,Email
2024-07-12,455,1694,396,0.676,169,Mobile,Organic
2024-07-12,325,1210,283,0.676,169,Mobile,Paid
2024-07-12,260,968,226,0.676,169,Mobile,Direct
2024-07-12,195,726,169,0.676,169,Mobile,Social
2024-07-12,65,242,56,0.676,169,Mobile,Email
2024-07-12,77,281,67,0.499,164,Tablet,Organic
2024-07-12,55,201,48,0.499,164,Tablet,Paid
2024-07-12,44,161,38,0.499,164,Tablet,Direct
2024-07-12,33,120,28,0.499,164,Tablet,Social
2024-07-12,11,40,9,0.499,164,Tablet,Email
2024-07-13,277,1032,197,0.566,217,Desktop,Organic
2024-07-13,198,737,140,0.566,217,Desktop,Paid
2024-07-13,158,590,112,0.566,217,Desktop,Direct
2024-07-13,118,442,84,0.566,217,Desktop,Social
2024-07-13,39,147,28,0.566,217,Desktop,Email
2024-07-13,443,1324,333,0.553,133,Mobile,Organic
2024-07-13,317,946,238,0.553,133,Mobile,Paid
2024-07-13,253,757,190,0.553,133,Mobile,Direct
2024-07-13,190,567,143,0.553,133,Mobile,Social
2024-07-13,63,189,47,0.553,133,Mobile,Email
2024-07-13,80,204,69,0.535,164,Tablet,Organic
2024-07-13,57,145,49,0.535,164,Tablet,Paid
2024-07-13,45,116,39,0.535,164,Tablet,Direct
2024-07-13,34,87,29,0.535,164,Tablet,Social
2024-07-13,11,29,9,0.535,164,Tablet,Email
2024-07-14,288,748,254,0.559,287,Desktop,Organic
2024-07-14,206,534,182,0.559,287,Desktop,Paid
2024-07-14,164,427,145,0.559,287,Desktop,Direct
2024-07-14,123,320,109,0.559,287,Desktop,Social
2024-07-14,41,106,36,0.559,287,Desktop,Email
2024-07-14,384,1440,340,0.616,134,Mobile,Organic
2024-07-14,274,1029,243,0.616,134,Mobile,Paid
2024-07-14,219,823,194,0.616,134,Mobile,Direct
2024-07-14,164,617,145,0.616,134,Mobile,Social
2024-07-14,54,205,48,0.616,134,Mobile,Email
2024-07-14,72,211,58,0.605,185,Tablet,Organic
2024-07-14,51,151,41,0.605,185,Tablet,Paid
2024-07-14,41,120,33,0.605,185,Tablet,Direct
2024-07-14,31,90,25,0.605,185,Tablet,Social
2024-07-14,10,30,8,0.605,185,Tablet,Email
2024-07-15,177,623,141,0.557,233,Desktop,Organic
2024-07-15,126,445,101,0.557,233,Desktop,Paid
2024-07-15,101,356,80,0.557,233,Desktop,Direct
2024-07-15,75,267,60,0.557,233,Desktop,Social
2024-07-15,25,89,20,0.557,233,Desktop,Email
2024-07-15,276,814,194,0.689,176,Mobile,Organic
2024-07-15,197,582,138,0.689,176,Mobile,Paid
2024-07-15,158,465,111,0.689,176,Mobile,Direct
2024-07-15,118,349,83,0.689,176,Mobile,Social
2024-07-15,39,116,27,0.689,176,Mobile,Email
2024-07-15,50,158,38,0.461,142,Tablet,Organic
2024-07-15,36,113,27,0.461,142,Tablet,Paid
2024-07-15,28,90,22,0.461,142,Tablet,Direct
2024-07-15,21,67,16,0.461,142,Tablet,Social
2024-07-15,7,22,5,0.461,142,Tablet,Email
2024-07-16,177,597,141,0.534,297,Desktop,Organic
2024-07-16,126,426,101,0.534,297,Desktop,Paid
2024-07-16,101,341,81,0.534,297,Desktop,Direct
2024-07-16,75,256,60,0.534,297,Desktop,Social
2024-07-16,25,85,20,0.534,297,Desktop,Email
2024-07-16,294,1157,212,0.747,146,Mobile,Organic
2024-07-16,210,827,152,0.747,146,Mobile,Paid
2024-07-16,168,661,121,0.747,146,Mobile,Direct
2024-07-16,126,496,91,0.747,146,Mobile,Social
2024-07-16,42,165,30,0.747,146,Mobile,Email
2024-07-16,57,242,46,0.468,122,Tablet,Organic
2024-07-16,40,173,33,0.468,122,Tablet,Paid
2024-07-16,32,138,26,0.468,122,Tablet,Direct
2024-07-16,24,103,20,0.468,122,Tablet,Social
2024-07-16,8,34,6,0.468,122,Tablet,Email
2024-07-17,242,616,204,0.565,239,Desktop,Organic
2024-07-17,173,440,145,0.565,239,Desktop,Paid
2024-07-17,138,352,116,0.565,239,Desktop,Direct
2024-07-17,103,264,87,0.565,239,Desktop,Social
2024-07-17,34,88,29,0.565,239,Desktop,Email
2024-07-17,424,1096,320,0.745,96,Mobile,Organic
2024-07-17,303,783,228,0.745,96,Mobile,Paid
2024-07-17,242,626,183,0.745,96,Mobile,Direct
2024-07-17,181,469,137,0.745,96,Mobile,Social
2024-07-17,60,156,45,0.745,96,Mobile,Email
2024-07-17,73,273,64,0.493,212,Tablet,Organic
2024-07-17,52,195,45,0.493,212,Tablet,Paid
2024-07-17,42,156,36,0.493,212,Tablet,Direct
2024-07-17,31,117,27,0.493,212,Tablet,Social
2024-07-17,10,39,9,0.493,212,Tablet,Email
2024-07-18,214,868,173,0.579,250,Desktop,Organic
2024-07-18,153,620,124,0.579,250,Desktop,Paid
2024-07-18,122,496,99,0.579,250,Desktop,Direct
2024-07-18,91,372,74,0.579,250,Desktop,Social
2024-07-18,30,124,24,0.579,250,Desktop,Email
2024-07-18,359,1265,311,0.591,141,Mobile,Organic
2024-07-18,256,904,222,0.591,141,Mobile,Paid
2024-07-18,205,723,178,0.591,141,Mobile,Direct
2024-07-18,154,542,133,0.591,141,Mobile,Social
2024-07-18,51,180,44,0.591,141,Mobile,Email
2024-07-18,61,198,53,0.571,165,Tablet,Organic
2024-07-18,43,141,38,0.571,165,Tablet,Paid
2024-07-18,35,113,30,0.571,165,Tablet,Direct
2024-07-18,26,84,22,0.571,165,Tablet,Social
2024-07-18,8,28,7,0.571,165,Tablet,Email
2024-07-19,230,597,164,0.46,277,Desktop,Organic
2024-07-19,164,426,117,0.46,277,Desktop,Paid
2024-07-19,131,341,94,0.46,277,Desktop,Direct
2024-07-19,98,256,70,0.46,277,Desktop,Social
2024-07-19,32,85,23,0.46,277,Desktop,Email
2024-07-19,340,1177,280,0.609,97,Mobile,Organic
2024-07-19,243,841,200,0.609,97,Mobile,Paid
2024-07-19,194,672,160,0.609,97,Mobile,Direct
2024-07-19,146,504,120,0.609,97,Mobile,Social
2024-07-19,48,168,40,0.609,97,Mobile,Email
2024-07-19,68,246,59,0.563,227,Tablet,Organic
2024-07-19,49,175,42,0.563,227,Tablet,Paid
2024-07-19,39,140,33,0.563,227,Tablet,Direct
2024-07-19,29,105,25,0.563,227,Tablet,Social
2024-07-19,9,35,8,0.563,227,Tablet,Email
2024-07-20,233,721,208,0.47,263,Desktop,Organic
2024-07-20,166,515,148,0.47,263,Desktop,Paid
2024-07-20,133,412,119,0.47,263,Desktop,Direct
2024-07-20,99,309,89,0.47,263,Desktop,Social
2024-07-20,33,103,29,0.47,263,Desktop,Email
2024-07-20,358,1114,303,0.613,177,Mobile,Organic
2024-07-20,255,796,216,0.613,177,Mobile,Paid
2024-07-20,204,636,173,0.613,177,Mobile,Direct
2024-07-20,153,477,130,0.613,177,Mobile,Social
2024-07-20,51,159,43,0.613,177,Mobile,Email
2024-07-20,77,237,68,0.56,134,Tablet,Organic
2024-07-20,55,169,49,0.56,134,Tablet,Paid
2024-07-20,44,135,39,0.56,134,Tablet,Direct
2024-07-20,33,101,29,0.56,134,Tablet,Social
2024-07-20,11,33,9,0.56,134,Tablet,Email
2024-07-21,237,644,179,0.54,274,Desktop,Organic
2024-07-21,169,460,128,0.54,274,Desktop,Paid
2024-07-21,135,368,102,0.54,274,Desktop,Direct
2024-07-21,101,276,77,0.54,274,Desktop,Social
2024-07-21,33,92,25,0.54,274,Desktop,Email
2024-07-21,420,1140,331,0.66,133,Mobile,Organic
2024-07-21,300,814,236,0.66,133,Mobile,Paid
2024-07-21,240,651,189,0.66,133,Mobile,Direct
2024-07-21,180,488,142,0.66,133,Mobile,Social
2024-07-21,60,162,47,0.66,133,Mobile,Email
2024-07-21,68,203,61,0.602,135,Tablet,Organic
2024-07-21,49,145,44,0.602,135,Tablet,Paid
2024-07-21,39,116,35,0.602,135,Tablet,Direct
2024-07-21,29,87,26,0.602,135,Tablet,Social
2024-07-21,9,29,8,0.602,135,Tablet,Email
2024-07-22,175,523,130,0.504,255,Desktop,Organic
2024-07-22,125,374,93,0.504,255,Desktop,Paid
2024-07-22,100,299,74,0.504,255,Desktop,Direct
2024-07-22,75,224,55,0.504,255,Desktop,Social
2024-07-22,25,74,18,0.504,255,Desktop,Email
2024-07-22,245,939,190,0.704,119,Mobile,Organic
2024-07-22,175,670,136,0.704,119,Mobile,Paid
2024-07-22,140,536,109,0.704,119,Mobile,Direct
2024-07-22,105,402,81,0.704,119,Mobile,Social
2024-07-22,35,134,27,0.704,119,Mobile,Email
2024-07-22,47,188,35,0.453,120,Tablet,Organic
2024-07-22,34,134,25,0.453,120,Tablet,Paid
2024-07-22,27,107,20,0.453,120,Tablet,Direct
2024-07-22,20,80,15,0.453,120,Tablet,Social
2024-07-22,6,26,5,0.453,120,Tablet,Email
2024-07-23,228,988,201,0.486,216,Desktop,Organic
2024-07-23,163,706,144,0.486,216,Desktop,Paid
2024-07-23,130,565,115,0.486,216,Desktop,Direct
2024-07-23,97,423,86,0.486,216,Desktop,Social
2024-07-23,32,141,28,0.486,216,Desktop,Email
2024-07-23,305,1067,222,0.559,104,Mobile,Organic
2024-07-23,218,762,159,0.559,104,Mobile,Paid
2024-07-23,174,610,127,0.559,104,Mobile,Direct
2024-07-23,130,457,95,0.559,104,Mobile,Social
2024-07-23,43,152,31,0.559,104,Mobile,Email
2024-07-23,58,233,47,0.64,144,Tablet,Organic
2024-07-23,42,166,34,0.64,144,Tablet,Paid
2024-07-23,33,133,27,0.64,144,Tablet,Direct
2024-07-23,25,99,20,0.64,144,Tablet,Social
2024-07-23,8,33,6,0.64,144,Tablet,Email
2024-07-24,230,799,185,0.569,272,Desktop,Organic
2024-07-24,164,570,132,0.569,272,Desktop,Paid
2024-07-24,131,456,106,0.569,272,Desktop,Direct
2024-07-24,98,342,79,0.569,272,Desktop,Social
2024-07-24,32,114,26,0.569,272,Desktop,Email
2024-07-24,362,1013,267,0.721,140,Mobile,Organic
2024-07-24,259,723,191,0.721,140,Mobile,Paid
2024-07-24,207,579,152,0.721,140,Mobile,Direct
2024-07-24,155,434,114,0.721,140,Mobile,Social
2024-07-24,51,144,38,0.721,140,Mobile,Email
2024-07-24,54,201,48,0.558,155,Tablet,Organic
2024-07-24,38,144,34,0.558,155,Tablet,Paid
2024-07-24,31,115,27,0.558,155,Tablet,Direct
2024-07-24,23,86,20,0.558,155,Tablet,Social
2024-07-24,7,28,6,0.558,155,Tablet,Email
2024-07-25,224,605,187,0.479,192,Desktop,Organic
2024-07-25,160,432,134,0.479,192,Desktop,Paid
2024-07-25,128,345,107,0.479,192,Desktop,Direct
2024-07-25,96,259,80,0.479,192,Desktop,Social
2024-07-25,32,86,26,0.479,192,Desktop,Email
2024-07-25,359,1371,314,0.681,171,Mobile,Organic
2024-07-25,256,979,224,0.681,171,Mobile,Paid
2024-07-25,205,783,179,0.681,171,Mobile,Direct
2024-07-25,153,587,134,0.681,171,Mobile,Social
2024-07-25,51,195,44,0.681,171,Mobile,Email
2024-07-25,68,226,54,0.647,140,Tablet,Organic
2024-07-25,49,162,39,0.647,140,Tablet,Paid
2024-07-25,39,129,31,0.647,140,Tablet,Direct
2024-07-25,29,97,23,0.647,140,Tablet,Social
2024-07-25,9,32,7,0.647,140,Tablet,Email
2024-07-26,240,1056,186,0.403,273,Desktop,Organic
2024-07-26,171,754,133,0.403,273,Desktop,Paid
2024-07-26,137,603,106,0.403,273,Desktop,Direct
2024-07-26,103,452,80,0.403,273,Desktop,Social
2024-07-26,34,150,26,0.403,273,Desktop,Email
2024-07-26,414,1741,331,0.732,95,Mobile,Organic
2024-07-26,295,1244,236,0.732,95,Mobile,Paid
2024-07-26,236,995,189,0.732,95,Mobile,Direct
2024-07-26,177,746,142,0.732,95,Mobile,Social
2024-07-26,59,248,47,0.732,95,Mobile,Email
2024-07-26,75,261,53,0.595,139,Tablet,Organic
2024-07-26,53,186,38,0.595,139,Tablet,Paid
2024-07-26,43,149,30,0.595,139,Tablet,Direct
2024-07-26,32,111,22,0.595,139,Tablet,Social
2024-07-26,10,37,7,0.595,139,Tablet,Email
2024-07-27,258,905,182,0.509,189,Desktop,Organic
2024-07-27,184,647,130,0.509,189,Desktop,Paid
2024-07-27,147,517,104,0.509,189,Desktop,Direct
2024-07-27,110,388,78,0.509,189,Desktop,Social
2024-07-27,36,129,26,0.509,189,Desktop,Email
2024-07-27,411,1140,340,0.57,145,Mobile,Organic
2024-07-27,294,814,243,0.57,145,Mobile,Paid
2024-07-27,235,651,194,0.57,145,Mobile,Direct
2024-07-27,176,488,145,0.57,145,Mobile,Social
2024-07-27,58,162,48,0.57,145,Mobile,Email
2024-07-27,79,357,62,0.493,124,Tablet,Organic
2024-07-27,57,255,44,0.493,124,Tablet,Paid
2024-07-27,45,204,35,0.493,124,Tablet,Direct
2024-07-27,34,153,26,0.493,124,Tablet,Social
2024-07-27,11,51,8,0.493,124,Tablet,Email
2024-07-28,219,550,177,0.57,286,Desktop,Organic
2024-07-28,156,393,126,0.57,286,Desktop,Paid
2024-07-28,125,314,101,0.57,286,Desktop,Direct
2024-07-28,94,235,76,0.57,286,Desktop,Social
2024-07-28,31,78,25,0.57,286,Desktop,Email
2024-07-28,324,1400,290,0.66,94,Mobile,Organic
2024-07-28,231,1000,207,0.66,94,Mobile,Paid
2024-07-28,185,800,166,0.66,94,Mobile,Direct
2024-07-28,139,600,124,0.66,94,Mobile,Social
2024-07-28,46,200,41,0.66,94,Mobile,Email
2024-07-28,65,288,57,0.557,143,Tablet,Organic
2024-07-28,47,206,41,0.557,143,Tablet,Paid
2024-07-28,37,165,33,0.557,143,Tablet,Direct
2024-07-28,28,123,24,0.557,143,Tablet,Social
2024-07-28,9,41,8,0.557,143,Tablet,Email
2024-07-29,240,1042,190,0.547,196,Desktop,Organic
2024-07-29,171,744,135,0.547,196,Desktop,Paid
2024-07-29,137,595,108,0.547,196,Desktop,Direct
2024-07-29,103,446,81,0.547,196,Desktop,Social
2024-07-29,34,148,27,0.547,196,Desktop,Email
2024-07-29,341,922,243,0.749,151,Mobile,Organic
2024-07-29,244,659,174,0.749,151,Mobile,Paid
2024-07-29,195,527,139,0.749,151,Mobile,Direct
2024-07-29,146,395,104,0.749,151,Mobile,Social
2024-07-29,48,131,34,0.749,151,Mobile,Email
2024-07-29,66,223,56,0.51,158,Tablet,Organic
2024-07-29,47,159,40,0.51,158,Tablet,Paid
2024-07-29,38,127,32,0.51,158,Tablet,Direct
2024-07-29,28,95,24,0.51,158,Tablet,Social
2024-07-29,9,31,8,0.51,158,Tablet,Email
2024-07-30,259,1004,193,0.405,239,Desktop,Organic
2024-07-30,185,717,138,0.405,239,Desktop,Paid
2024-07-30,148,573,110,0.405,239,Desktop,Direct
2024-07-30,111,430,82,0.405,239,Desktop,Social
2024-07-30,37,143,27,0.405,239,Desktop,Email
2024-07-30,414,1734,307,0.655,173,Mobile,Organic
2024-07-30,296,1239,219,0.655,173,Mobile,Paid
2024-07-30,237,991,175,0.655,173,Mobile,Direct
2024-07-30,177,743,131,0.655,173,Mobile,Social
2024-07-30,59,247,43,0.655,173,Mobile,Email
2024-07-30,76,242,67,0.498,132,Tablet,Organic
2024-07-30,54,173,48,0.498,132,Tablet,Paid
2024-07-30,43,138,38,0.498,132,Tablet,Direct
2024-07-30,32,103,28,0.498,132,Tablet,Social
2024-07-30,10,34,9,0.498,132,Tablet,Email
2024-07-31,246,860,186,0.579,220,Desktop,Organic
2024-07-31,176,614,133,0.579,220,Desktop,Paid
2024-07-31,140,491,106,0.579,220,Desktop,Direct
2024-07-31,105,368,79,0.579,220,Desktop,Social
2024-07-31,35,122,26,0.579,220,Desktop,Email
2024-07-31,420,1458,373,0.57,146,Mobile,Organic
2024-07-31,300,1041,267,0.57,146,Mobile,Paid
2024-07-31,240,833,213,0.57,146,Mobile,Direct
2024-07-31,180,625,160,0.57,146,Mobile,Social
2024-07-31,60,208,53,0.57,146,Mobile,Email
2024-07-31,68,270,52,0.483,236,Tablet,Organic
2024-07-31,49,193,37,0.483,236,Tablet,Paid
2024-07-31,39,154,29,0.483,236,Tablet,Direct
2024-07-31,29,115,22,0.483,236,Tablet,Social
2024-07-31,9,38,7,0.483,236,Tablet,Email
2024-08-01,265,736,211,0.52,295,Desktop,Organic
2024-08-01,189,525,150,0.52,295,Desktop,Paid
2024-08-01,151,420,120,0.52,295,Desktop,Direct
2024-08-01,113,315,90,0.52,295,Desktop,Social
2024-08-01,37,105,30,0.52,295,Desktop,Email
2024-08-01,405,1173,292,0.745,104,Mobile,Organic
2024-08-01,289,838,209,0.745,104,Mobile,Paid
2024-08-01,231,670,167,0.745,104,Mobile,Direct
2024-08-01,173,502,125,0.745,104,Mobile,Social
2024-08-01,57,167,41,0.745,104,Mobile,Email
2024-08-01,73,300,56,0.623,177,Tablet,Organic
2024-08-01,52,214,40,0.623,177,Tablet,Paid
2024-08-01,41,171,32,0.623,177,Tablet,Direct
2024-08-01,31,128,24,0.623,177,Tablet,Social
2024-08-01,10,42,8,0.623,177,Tablet,Email
2024-08-02,236,597,208,0.504,265,Desktop,Organic
2024-08-02,169,427,149,0.504,265,Desktop,Paid
2024-08-02,135,341,119,0.504,265,Desktop,Direct
2024-08-02,101,256,89,0.504,265,Desktop,Social
2024-08-02,33,85,29,0.504,265,Desktop,Email
2024-08-02,378,1625,322,0.616,130,Mobile,Organic
2024-08-02,270,1161,230,0.616,130,Mobile,Paid
2024-08-02,216,929,184,0.616,130,Mobile,Direct
2024-08-02,162,696,138,0.616,130,Mobile,Social
2024-08-02,54,232,46,0.616,130,Mobile,Email
2024-08-02,68,225,49,0.573,178,Tablet,Organic
2024-08-02,49,161,35,0.573,178,Tablet,Paid
2024-08-02,39,128,28,0.573,178,Tablet,Direct
2024-08-02,29,96,21,0.573,178,Tablet,Social
2024-08-02,9,32,7,0.573,178,Tablet,Email
2024-08-03,344,948,303,0.533,216,Desktop,Organic
2024-08-03,246,677,216,0.533,216,Desktop,Paid
2024-08-03,197,541,173,0.533,216,Desktop,Direct
2024-08-03,147,406,130,0.533,216,Desktop,Social
2024-08-03,49,135,43,0.533,216,Desktop,Email
2024-08-03,533,1931,417,0.641,144,Mobile,Organic
2024-08-03,380,1380,298,0.641,144,Mobile,Paid
2024-08-03,304,1104,238,0.641,144,Mobile,Direct
2024-08-03,228,828,179,0.641,144,Mobile,Social
2024-08-03,76,276,59,0.641,144,Mobile,Email
2024-08-03,102,268,81,0.477,206,Tablet,Organic
2024-08-03,73,191,58,0.477,206,Tablet,Paid
2024-08-03,58,153,46,0.477,206,Tablet,Direct
2024-08-03,44,115,34,0.477,206,Tablet,Social
2024-08-03,14,38,11,0.477,206,Tablet,Email
2024-08-04,268,682,204,0.555,192,Desktop,Organic
2024-08-04,191,487,146,0.555,192,Desktop,Paid
2024-08-04,153,390,116,0.555,192,Desktop,Direct
2024-08-04,114,292,87,0.555,192,Desktop,Social
2024-08-04,38,97,29,0.555,192,Desktop,Email
2024-08-04,428,1446,379,0.597,126,Mobile,Organic
2024-08-04,306,1033,270,0.597,126,Mobile,Paid
2024-08-04,244,826,216,0.597,126,Mobile,Direct
2024-08-04,183,619,162,0.597,126,Mobile,Social
2024-08-04,61,206,54,0.597,126,Mobile,Email
2024-08-04,78,229,58,0.477,144,Tablet,Organic
2024-08-04,55,163,41,0.477,144,Tablet,Paid
2024-08-04,44,131,33,0.477,144,Tablet,Direct
2024-08-04,33,98,24,0.477,144,Tablet,Social
2024-08-04,11,32,8,0.477,144,Tablet,Email
2024-08-05,258,716,199,0.576,230,Desktop,Organic
2024-08-05,184,512,142,0.576,230,Desktop,Paid
2024-08-05,147,409,113,0.576,230,Desktop,Direct
2024-08-05,110,307,85,0.576,230,Desktop,Social
2024-08-05,36,102,28,0.576,230,Desktop,Email
2024-08-05,404,1351,328,0.729,178,Mobile,Organic
2024-08-05,288,965,234,0.729,178,Mobile,Paid
2024-08-05,231,772,187,0.729,178,Mobile,Direct
2024-08-05,173,579,140,0.729,178,Mobile,Social
2024-08-05,57,193,46,0.729,178,Mobile,Email
2024-08-05,66,215,51,0.504,186,Tablet,Organic
2024-08-05,47,153,36,0.504,186,Tablet,Paid
2024-08-05,38,123,29,0.504,186,Tablet,Direct
2024-08-05,28,92,22,0.504,186,Tablet,Social
2024-08-05,9,30,7,0.504,186,Tablet,Email
2024-08-06,219,953,184,0.566,249,Desktop,Organic
2024-08-06,156,681,131,0.566,249,Desktop,Paid
2024-08-06,125,544,105,0.566,249,Desktop,Direct
2024-08-06,93,408,78,0.566,249,Desktop,Social
2024-08-06,31,136,26,0.566,249,Desktop,Email
2024-08-06,338,1172,279,0.551,125,Mobile,Organic
2024-08-06,242,837,199,0.551,125,Mobile,Paid
2024-08-06,193,670,159,0.551,125,Mobile,Direct
2024-08-06,145,502,119,0.551,125,Mobile,Social
2024-08-06,48,167,39,0.551,125,Mobile,Email
2024-08-06,57,151,49,0.533,154,Tablet,Organic
2024-08-06,40,108,35,0.533,154,Tablet,Paid
2024-08-06,32,86,28,0.533,154,Tablet,Direct
2024-08-06,24,64,21,0.533,154,Tablet,Social
2024-08-06,8,21,7,0.533,154,Tablet,Email
2024-08-07,253,851,191,0.557,247,Desktop,Organic
2024-08-07,180,608,136,0.557,247,Desktop,Paid
2024-08-07,144,486,109,0.557,247,Desktop,Direct
2024-08-07,108,365,82,0.557,247,Desktop,Social
2024-08-07,36,121,27,0.557,247,Desktop,Email
2024-08-07,418,1052,343,0.636,122,Mobile,Organic
2024-08-07,299,751,245,0.636,122,Mobile,Paid
2024-08-07,239,601,196,0.636,122,Mobile,Direct
2024-08-07,179,451,147,0.636,122,Mobile,Social
2024-08-07,59,150,49,0.636,122,Mobile,Email
2024-08-07,73,310,55,0.639,232,Tablet,Organic
2024-08-07,52,221,39,0.639,232,Tablet,Paid
2024-08-07,41,177,31,0.639,232,Tablet,Direct
2024-08-07,31,133,23,0.639,232,Tablet,Social
2024-08-07,10,44,7,0.639,232,Tablet,Email
2024-08-08,179,634,135,0.48,258,Desktop,Organic
2024-08-08,128,453,96,0.48,258,Desktop,Paid
2024-08-08,102,362,77,0.48,258,Desktop,Direct
2024-08-08,76,272,57,0.48,258,Desktop,Social
2024-08-08,25,90,19,0.48,258,Desktop,Email
2024-08-08,304,1205,265,0.68,104,Mobile,Organic
2024-08-08,217,861,189,0.68,104,Mobile,Paid
2024-08-08,174,688,151,0.68,104,Mobile,Direct
2024-08-08,130,516,113,0.68,104,Mobile,Social
2024-08-08,43,172,37,0.68,104,Mobile,Email
2024-08-08,54,237,41,0.614,135,Tablet,Organic
2024-08-08,39,169,29,0.614,135,Tablet,Paid
2024-08-08,31,135,23,0.614,135,Tablet,Direct
2024-08-08,23,101,17,0.614,135,Tablet,Social
2024-08-08,7,33,5,0.614,135,Tablet,Email
2024-08-09,322,1382,269,0.565,186,Desktop,Organic
2024-08-09,230,987,192,0.565,186,Desktop,Paid
2024-08-09,184,790,154,0.565,186,Desktop,Direct
